Date,Bateria,Latencia,CPU,Memoria
2022-08-18 13:42:49.921800,68.4,26.0,8.854246103886853,1.7
2022-08-18 13:42:49.921800,68.4,26.0,7.704520148756039,1.7
2022-08-18 13:42:49.921800,68.4,29.0,7.535932483447926,0.8
2022-08-18 13:42:49.921800,68.4,29.0,8.34849770643096,1.7
2022-08-18 13:42:49.921800,68.4,29.0,8.319626450507801,1.7
2022-08-18 13:42:49.921800,62.3,26.0,7.352802826577054,1.7
2022-08-18 13:42:49.921800,61.9,29.0,8.256510096227466,1.7
2022-08-18 13:42:49.921800,68.4,29.0,7.283977528287462,1.7
2022-08-18 13:42:49.921800,61.9,29.0,7.842743230837091,1.7
2022-08-18 13:42:49.921800,69.3,29.0,7.616290442139205,1.7
2022-08-18 13:42:49.921800,62.3,26.0,7.370025911173669,0.8
2022-08-18 13:42:49.921800,69.3,29.0,8.04869183778179,1.7
2022-08-18 13:42:49.921800,68.4,26.0,7.958555459408762,0.8
2022-08-18 13:42:49.921800,69.3,29.0,8.482729447727191,1.7
2022-08-18 13:42:49.921800,68.4,26.0,8.80823432218286,0.8
2022-08-18 13:42:49.921800,69.3,29.0,8.01862792175846,0.8
2022-08-18 13:42:49.921800,69.3,29.0,7.736916081162511,1.7
2022-08-18 13:42:49.921800,61.9,29.0,8.907317223571487,1.7
2022-08-18 13:42:49.921800,68.4,26.0,7.124741578907592,1.7
2022-08-18 13:42:49.921800,61.9,26.0,7.954202573775285,1.7
2022-08-18 13:42:49.921800,69.3,26.0,7.0302151240125,1.7
2022-08-18 13:42:49.921800,69.3,29.0,7.0847191063985715,0.8
2022-08-18 13:42:49.921800,68.4,26.0,8.085005613259554,0.8
2022-08-18 13:42:49.921800,68.4,26.0,8.844320610423502,0.8
2022-08-18 13:42:49.921800,68.4,26.0,7.051766003046498,0.8
2022-08-18 13:42:49.921800,62.3,26.0,7.878542197492311,0.8
2022-08-18 13:42:49.921800,62.3,26.0,8.855221221071021,0.8
2022-08-18 13:42:49.921800,62.3,29.0,8.06054961684649,0.8
2022-08-18 13:42:49.921800,68.4,26.0,7.286751312599044,0.8
2022-08-18 13:42:49.921800,69.3,26.0,8.661273224468513,0.8
2022-08-18 13:42:49.921800,69.3,29.0,7.404626164787919,1.7
2022-08-18 13:42:49.921800,69.3,26.0,8.133282970371141,0.8
2022-08-18 13:42:49.921800,62.3,26.0,7.620385549439064,1.7
2022-08-18 13:42:49.921800,69.3,29.0,8.596841903573086,0.8
2022-08-18 13:42:49.921800,69.3,29.0,7.646718296411946,1.7
2022-08-18 13:42:49.921800,62.3,26.0,8.445261476778308,0.8
2022-08-18 13:42:49.921800,61.9,29.0,7.3469957851606615,0.8
2022-08-18 13:42:49.921800,62.3,26.0,8.740411891596471,0.8
2022-08-18 13:42:49.921800,61.9,29.0,8.598674677063174,0.8
2022-08-18 13:42:49.921800,62.3,26.0,8.152970377279212,0.8
2022-08-18 13:42:49.921800,68.4,26.0,8.504955422312001,1.7
2022-08-18 13:42:49.921800,62.3,26.0,7.751122205589239,1.7
2022-08-18 13:42:49.921800,62.3,29.0,8.636105368849998,1.7
2022-08-18 13:42:49.921800,62.3,26.0,8.213259527490546,0.8
2022-08-18 13:42:49.921800,61.9,26.0,8.892010218915322,0.8
2022-08-18 13:42:49.921800,69.3,29.0,7.1296460871521,1.7
2022-08-18 13:42:49.921800,61.9,26.0,8.095593409754299,1.7
2022-08-18 13:42:49.921800,61.9,26.0,7.123836945237211,1.7
2022-08-18 13:42:49.921800,61.9,29.0,8.212137220770789,0.8
Date,humid,temp,presao,vazao
2022-08-18 13:44:20.042377,68.4,29.0,8.939260497608315,0.8
2022-08-18 13:44:20.042377,61.9,29.0,8.078236220663133,0.8
2022-08-18 13:44:20.042377,62.3,29.0,8.152672765288658,1.7
2022-08-18 13:44:20.042377,61.9,26.0,7.222803326108002,1.7
2022-08-18 13:44:20.042377,61.9,26.0,8.644266482596965,0.8
2022-08-18 13:44:20.042377,62.3,26.0,7.968721231227826,1.7
2022-08-18 13:44:20.042377,68.4,29.0,8.946925987132307,0.8
2022-08-18 13:44:20.042377,61.9,26.0,8.188972729739723,1.7
2022-08-18 13:44:20.042377,61.9,29.0,7.585741164098214,0.8
2022-08-18 13:44:20.042377,61.9,29.0,8.023200491807865,0.8
2022-08-18 13:44:20.042377,69.3,29.0,7.097089339287191,1.7
2022-08-18 13:44:20.042377,62.3,26.0,8.829198470249239,1.7
2022-08-18 13:44:20.042377,62.3,26.0,8.3824331709078,0.8
2022-08-18 13:44:20.042377,68.4,26.0,7.1572603783268525,1.7
2022-08-18 13:44:20.042377,68.4,26.0,7.227188206983154,0.8
2022-08-18 13:44:20.042377,62.3,26.0,8.434313552428375,0.8
2022-08-18 13:44:20.042377,69.3,26.0,8.360872771062239,1.7
2022-08-18 13:44:20.042377,62.3,29.0,7.782594347653294,1.7
2022-08-18 13:44:20.042377,69.3,29.0,8.101299213051867,0.8
2022-08-18 13:44:20.042377,69.3,29.0,7.9588218351363205,0.8
2022-08-18 13:44:20.042377,68.4,29.0,8.747767324520229,0.8
2022-08-18 13:44:20.042377,61.9,29.0,8.642104776180826,0.8
2022-08-18 13:44:20.042377,69.3,29.0,7.7237339027852565,0.8
2022-08-18 13:44:20.042377,68.4,26.0,8.2991086123067,1.7
2022-08-18 13:44:20.042377,69.3,26.0,7.550337159255579,1.7
2022-08-18 13:44:20.042377,62.3,29.0,7.774292770292398,0.8
2022-08-18 13:44:20.042377,61.9,29.0,8.000618893790453,1.7
2022-08-18 13:44:20.042377,69.3,26.0,8.162346427863813,0.8
2022-08-18 13:44:20.042377,62.3,26.0,7.009631132956932,0.8
2022-08-18 13:44:20.042377,69.3,29.0,8.915397378589184,1.7
2022-08-18 13:44:20.042377,61.9,26.0,7.454659939109674,0.8
2022-08-18 13:44:20.042377,69.3,26.0,8.861779653704936,0.8
2022-08-18 13:44:20.042377,69.3,26.0,8.429267741644782,0.8
2022-08-18 13:44:20.042377,69.3,26.0,7.214149417671659,0.8
2022-08-18 13:44:20.042377,68.4,29.0,8.930637288122163,1.7
2022-08-18 13:44:20.042377,61.9,26.0,7.646297578031011,1.7
2022-08-18 13:44:20.042377,68.4,26.0,7.799588745791486,1.7
2022-08-18 13:44:20.042377,61.9,29.0,8.043162060763748,0.8
2022-08-18 13:44:20.042377,61.9,29.0,8.809529395134035,0.8
2022-08-18 13:44:20.042377,69.3,26.0,7.67926877819752,1.7
2022-08-18 13:44:20.042377,61.9,29.0,8.799013094228215,1.7
2022-08-18 13:44:20.042377,62.3,26.0,8.609489763666023,1.7
2022-08-18 13:44:20.042377,61.9,26.0,7.518660223157634,0.8
2022-08-18 13:44:20.042377,69.3,26.0,7.331143636614389,1.7
2022-08-18 13:44:20.042377,61.9,26.0,8.839342322196954,1.7
2022-08-18 13:44:20.042377,68.4,29.0,7.680579890727698,1.7
2022-08-18 13:44:20.042377,68.4,29.0,8.928283753688651,1.7
2022-08-18 13:44:20.042377,68.4,26.0,7.247012785954951,0.8
2022-08-18 13:44:20.042377,62.3,26.0,8.924136304522522,0.8
2022-08-18 13:44:20.042377,61.9,26.0,7.799350067747846,1.7
Date,humid,temp,presao,vazao
2022-08-18 13:45:50.112951,68.4,26.0,7.221710047814259,0.8
2022-08-18 13:45:50.112951,69.3,29.0,7.393656903076716,0.8
2022-08-18 13:45:50.112951,68.4,29.0,8.500298396499957,1.7
2022-08-18 13:45:50.112951,62.3,26.0,8.23007092317458,0.8
2022-08-18 13:45:50.112951,69.3,26.0,8.713398225382107,1.7
2022-08-18 13:45:50.112951,69.3,29.0,7.264389256595096,0.8
2022-08-18 13:45:50.112951,68.4,29.0,8.529876611193046,0.8
2022-08-18 13:45:50.112951,61.9,26.0,8.967401484662508,1.7
2022-08-18 13:45:50.112951,69.3,26.0,8.52148992581585,0.8
2022-08-18 13:45:50.112951,68.4,26.0,7.834980664787562,1.7
2022-08-18 13:45:50.112951,62.3,29.0,7.912798906716214,0.8
2022-08-18 13:45:50.112951,62.3,29.0,7.96167908198534,1.7
2022-08-18 13:45:50.112951,62.3,29.0,8.861844056831954,1.7
2022-08-18 13:45:50.112951,61.9,26.0,7.388543476323424,0.8
2022-08-18 13:45:50.112951,62.3,29.0,7.161018437920072,1.7
2022-08-18 13:45:50.112951,68.4,26.0,7.325333512687808,1.7
2022-08-18 13:45:50.112951,61.9,26.0,7.367394177419792,0.8
2022-08-18 13:45:50.112951,69.3,26.0,7.708138883951707,0.8
2022-08-18 13:45:50.112951,61.9,26.0,7.2100342833013595,1.7
2022-08-18 13:45:50.112951,69.3,26.0,8.353440960104226,0.8
2022-08-18 13:45:50.112951,68.4,29.0,7.263499575138498,0.8
2022-08-18 13:45:50.112951,61.9,26.0,8.153531453462794,1.7
2022-08-18 13:45:50.112951,69.3,26.0,7.651330064575716,1.7
2022-08-18 13:45:50.112951,68.4,29.0,7.505861240528089,1.7
2022-08-18 13:45:50.112951,61.9,29.0,8.384039945642748,1.7
2022-08-18 13:45:50.112951,68.4,29.0,7.903331988253751,0.8
2022-08-18 13:45:50.112951,61.9,29.0,8.198657022989003,1.7
2022-08-18 13:45:50.112951,61.9,29.0,8.358173066735938,0.8
2022-08-18 13:45:50.112951,69.3,29.0,7.322047062948323,1.7
2022-08-18 13:45:50.112951,61.9,29.0,8.306591151040362,1.7
2022-08-18 13:45:50.112951,61.9,26.0,7.418585669863372,0.8
2022-08-18 13:45:50.112951,61.9,29.0,7.5993779020953,1.7
2022-08-18 13:45:50.112951,62.3,29.0,8.820628809398888,0.8
2022-08-18 13:45:50.112951,68.4,26.0,7.7345477384534105,0.8
2022-08-18 13:45:50.112951,69.3,29.0,8.771466295946032,1.7
2022-08-18 13:45:50.112951,62.3,29.0,8.979030932012435,0.8
2022-08-18 13:45:50.112951,61.9,29.0,7.582033859775621,0.8
2022-08-18 13:45:50.112951,62.3,26.0,8.330136552140361,1.7
2022-08-18 13:45:50.112951,68.4,26.0,7.674002821422105,0.8
2022-08-18 13:45:50.112951,61.9,29.0,8.711653282137068,1.7
2022-08-18 13:45:50.112951,69.3,29.0,7.46018044952952,1.7
2022-08-18 13:45:50.112951,62.3,26.0,7.219427357085322,0.8
2022-08-18 13:45:50.112951,68.4,26.0,7.069967919434481,0.8
2022-08-18 13:45:50.112951,68.4,26.0,7.467056701151407,0.8
2022-08-18 13:45:50.112951,69.3,29.0,8.046812751960248,1.7
2022-08-18 13:45:50.112951,69.3,29.0,7.041975353900924,1.7
2022-08-18 13:45:50.112951,61.9,26.0,8.675368717101971,1.7
2022-08-18 13:45:50.112951,62.3,29.0,8.321755230987455,0.8
2022-08-18 13:45:50.112951,62.3,26.0,7.680934962428161,0.8
2022-08-18 13:45:50.112951,68.4,29.0,7.313099609184522,0.8
Date,humid,temp,presao,vazao
2022-08-18 13:47:20.192041,61.9,29.0,7.3930838465841315,1.7
2022-08-18 13:47:20.192041,61.9,29.0,7.132042951269252,1.7
2022-08-18 13:47:20.192041,61.9,29.0,7.990254520817212,1.7
2022-08-18 13:47:20.192041,68.4,29.0,8.924116985088315,1.7
2022-08-18 13:47:20.192041,61.9,26.0,8.494301406404295,0.8
2022-08-18 13:47:20.192041,68.4,29.0,8.14859429503218,0.8
2022-08-18 13:47:20.192041,62.3,26.0,8.181883740475513,0.8
2022-08-18 13:47:20.192041,68.4,26.0,8.583010376755794,0.8
2022-08-18 13:47:20.192041,69.3,26.0,7.455157070700978,1.7
2022-08-18 13:47:20.192041,68.4,29.0,8.753010610776222,0.8
2022-08-18 13:47:20.192041,62.3,29.0,8.417430943301223,1.7
2022-08-18 13:47:20.192041,69.3,26.0,7.7181138079008065,0.8
2022-08-18 13:47:20.192041,69.3,29.0,8.706594965244875,1.7
2022-08-18 13:47:20.192041,68.4,26.0,7.7835544236317045,0.8
2022-08-18 13:47:20.192041,69.3,29.0,8.697274160824001,1.7
2022-08-18 13:47:20.192041,69.3,26.0,7.747691888937298,1.7
2022-08-18 13:47:20.192041,62.3,26.0,7.2252658608743445,1.7
2022-08-18 13:47:20.192041,68.4,26.0,8.428387438540756,1.7
2022-08-18 13:47:20.192041,61.9,29.0,8.085958010684486,0.8
2022-08-18 13:47:20.192041,61.9,26.0,7.093725785361164,1.7
2022-08-18 13:47:20.192041,62.3,29.0,8.992309532064409,1.7
2022-08-18 13:47:20.192041,69.3,29.0,7.100341121616291,1.7
2022-08-18 13:47:20.192041,69.3,29.0,7.487072703881557,1.7
2022-08-18 13:47:20.192041,69.3,29.0,7.8352652681832184,0.8
2022-08-18 13:47:20.192041,61.9,26.0,8.974328297749828,0.8
2022-08-18 13:47:20.192041,61.9,26.0,7.692142501782029,0.8
2022-08-18 13:47:20.192041,61.9,26.0,8.644758566223016,1.7
2022-08-18 13:47:20.192041,68.4,26.0,7.568697292601472,0.8
2022-08-18 13:47:20.192041,69.3,26.0,8.855771973054429,0.8
2022-08-18 13:47:20.192041,68.4,29.0,7.716835717069067,1.7
2022-08-18 13:47:20.192041,69.3,29.0,7.351115088312695,1.7
2022-08-18 13:47:20.192041,61.9,26.0,8.365615703118825,1.7
2022-08-18 13:47:20.192041,69.3,29.0,7.386794099269434,1.7
2022-08-18 13:47:20.192041,69.3,26.0,7.384586490300641,0.8
2022-08-18 13:47:20.192041,68.4,29.0,8.113067745140798,0.8
2022-08-18 13:47:20.192041,69.3,29.0,7.361664226663279,1.7
2022-08-18 13:47:20.192041,61.9,26.0,7.064452508132851,1.7
2022-08-18 13:47:20.192041,68.4,29.0,7.952206661585208,1.7
2022-08-18 13:47:20.192041,69.3,26.0,7.860388429873451,0.8
2022-08-18 13:47:20.192041,62.3,26.0,8.732535021102022,1.7
2022-08-18 13:47:20.192041,68.4,29.0,7.47963477307062,1.7
2022-08-18 13:47:20.192041,61.9,29.0,7.904722663808004,1.7
2022-08-18 13:47:20.192041,62.3,29.0,8.291037251548277,1.7
2022-08-18 13:47:20.192041,61.9,29.0,8.352037452298223,1.7
2022-08-18 13:47:20.192041,62.3,29.0,8.353900263546176,1.7
2022-08-18 13:47:20.192041,62.3,29.0,8.398278311804122,1.7
2022-08-18 13:47:20.192041,69.3,29.0,8.867627646367744,0.8
2022-08-18 13:47:20.192041,62.3,26.0,7.32580801941099,0.8
2022-08-18 13:47:20.192041,68.4,26.0,8.432840399747484,1.7
2022-08-18 13:47:20.192041,61.9,29.0,8.511337262290436,0.8
Date,humid,temp,presao,vazao
2022-08-18 13:48:50.272043,68.4,26.0,7.799302683716319,0.8
2022-08-18 13:48:50.272043,69.3,26.0,8.613039190868857,0.8
2022-08-18 13:48:50.272043,68.4,26.0,7.111112154720882,1.7
2022-08-18 13:48:50.272043,69.3,26.0,7.293904654736849,0.8
2022-08-18 13:48:50.272043,62.3,29.0,8.549027233213815,0.8
2022-08-18 13:48:50.272043,61.9,26.0,7.047825351455329,0.8
2022-08-18 13:48:50.272043,68.4,29.0,8.075338528694365,1.7
2022-08-18 13:48:50.272043,62.3,26.0,8.421861662738449,0.8
2022-08-18 13:48:50.272043,62.3,26.0,8.202478557105007,1.7
2022-08-18 13:48:50.272043,62.3,29.0,8.211992481452489,1.7
2022-08-18 13:48:50.272043,68.4,26.0,7.277578080413054,0.8
2022-08-18 13:48:50.272043,69.3,29.0,8.071892333937633,0.8
2022-08-18 13:48:50.272043,61.9,26.0,8.22168075962464,1.7
2022-08-18 13:48:50.272043,69.3,26.0,8.000654398412296,1.7
2022-08-18 13:48:50.272043,69.3,29.0,7.041910724400923,0.8
2022-08-18 13:48:50.272043,62.3,29.0,7.306664054382283,1.7
2022-08-18 13:48:50.272043,61.9,29.0,7.82315656982442,1.7
2022-08-18 13:48:50.272043,62.3,29.0,7.4020346820077725,1.7
2022-08-18 13:48:50.272043,69.3,26.0,8.882694847028551,0.8
2022-08-18 13:48:50.272043,68.4,26.0,8.063081599452268,1.7
2022-08-18 13:48:50.272043,62.3,26.0,7.076959995419001,1.7
2022-08-18 13:48:50.272043,69.3,29.0,7.102859626550705,1.7
2022-08-18 13:48:50.272043,62.3,26.0,8.516461429036438,1.7
2022-08-18 13:48:50.272043,68.4,26.0,8.606127258020143,1.7
2022-08-18 13:48:50.272043,62.3,29.0,7.046862609889679,0.8
2022-08-18 13:48:50.272043,61.9,26.0,7.50636389430458,0.8
2022-08-18 13:48:50.272043,62.3,26.0,7.368980834949273,0.8
2022-08-18 13:48:50.272043,69.3,29.0,8.78365322023289,0.8
2022-08-18 13:48:50.272043,62.3,26.0,8.014744787452218,1.7
2022-08-18 13:48:50.272043,61.9,26.0,8.608325330713699,1.7
2022-08-18 13:48:50.272043,61.9,29.0,7.3376335873849134,1.7
2022-08-18 13:48:50.272043,69.3,29.0,8.646675322634163,1.7
2022-08-18 13:48:50.272043,61.9,26.0,7.939910881719142,1.7
2022-08-18 13:48:50.272043,69.3,29.0,8.864922512634337,0.8
2022-08-18 13:48:50.272043,62.3,26.0,7.991902498947457,1.7
2022-08-18 13:48:50.272043,62.3,29.0,8.235984089710383,1.7
2022-08-18 13:48:50.272043,61.9,26.0,8.905160558098261,1.7
2022-08-18 13:48:50.272043,62.3,26.0,8.558258386980386,0.8
2022-08-18 13:48:50.272043,61.9,29.0,8.338242123134508,0.8
2022-08-18 13:48:50.272043,62.3,29.0,7.9729934985938655,0.8
2022-08-18 13:48:50.272043,61.9,26.0,7.95065990229031,1.7
2022-08-18 13:48:50.272043,68.4,29.0,8.618046299826277,0.8
2022-08-18 13:48:50.272043,68.4,29.0,8.094656539133087,1.7
2022-08-18 13:48:50.272043,69.3,29.0,7.990710692255336,1.7
2022-08-18 13:48:50.272043,69.3,29.0,7.19706983815303,1.7
2022-08-18 13:48:50.272043,68.4,26.0,7.279707084860262,0.8
2022-08-18 13:48:50.272043,68.4,26.0,7.355984602757282,1.7
2022-08-18 13:48:50.272043,61.9,29.0,8.210832955801305,0.8
2022-08-18 13:48:50.272043,62.3,29.0,7.1667018263043305,1.7
2022-08-18 13:48:50.272043,62.3,29.0,7.139753602711911,1.7
Date,humid,temp,presao,vazao
2022-08-18 13:50:20.349285,62.3,29.0,8.850187333420317,1.7
2022-08-18 13:50:20.349285,61.9,29.0,8.72847350542802,0.8
2022-08-18 13:50:20.349285,61.9,29.0,7.429750029608476,1.7
2022-08-18 13:50:20.349285,68.4,29.0,8.26106567122458,0.8
2022-08-18 13:50:20.349285,62.3,29.0,8.349157192540362,1.7
2022-08-18 13:50:20.349285,62.3,29.0,8.745240611921862,0.8
2022-08-18 13:50:20.349285,68.4,26.0,8.303635348507004,0.8
2022-08-18 13:50:20.349285,69.3,26.0,7.151598403162616,1.7
2022-08-18 13:50:20.349285,61.9,29.0,8.629848900287197,0.8
2022-08-18 13:50:20.349285,61.9,29.0,8.690873499276448,1.7
2022-08-18 13:50:20.349285,69.3,29.0,7.641816989719429,1.7
2022-08-18 13:50:20.349285,61.9,29.0,8.283602011552851,0.8
2022-08-18 13:50:20.349285,62.3,26.0,8.94075173581072,1.7
2022-08-18 13:50:20.349285,62.3,29.0,7.44922951594842,1.7
2022-08-18 13:50:20.349285,69.3,26.0,7.221244488855421,1.7
2022-08-18 13:50:20.349285,68.4,26.0,7.794182097373217,1.7
2022-08-18 13:50:20.349285,61.9,26.0,7.325512352930589,1.7
2022-08-18 13:50:20.349285,68.4,26.0,8.801948364859445,1.7
2022-08-18 13:50:20.349285,61.9,29.0,7.033068020074356,1.7
2022-08-18 13:50:20.349285,61.9,26.0,7.181351287327688,1.7
2022-08-18 13:50:20.349285,62.3,26.0,7.9656475625217436,0.8
2022-08-18 13:50:20.349285,62.3,26.0,8.457707283121593,1.7
2022-08-18 13:50:20.349285,62.3,29.0,7.658456651263941,0.8
2022-08-18 13:50:20.349285,61.9,29.0,7.132140505404834,0.8
2022-08-18 13:50:20.349285,61.9,29.0,7.112184124764401,0.8
2022-08-18 13:50:20.349285,69.3,26.0,8.543143771718492,1.7
2022-08-18 13:50:20.349285,61.9,29.0,7.816446955681602,1.7
2022-08-18 13:50:20.349285,68.4,29.0,8.694082587006445,1.7
2022-08-18 13:50:20.349285,61.9,26.0,7.508277132560373,1.7
2022-08-18 13:50:20.349285,69.3,26.0,8.133052740314987,0.8
2022-08-18 13:50:20.349285,61.9,29.0,8.654222011977359,1.7
2022-08-18 13:50:20.349285,62.3,26.0,8.472970985840142,1.7
2022-08-18 13:50:20.349285,68.4,26.0,7.208646446538789,1.7
2022-08-18 13:50:20.349285,68.4,29.0,7.149771312559732,0.8
2022-08-18 13:50:20.349285,68.4,29.0,7.34386232600818,0.8
2022-08-18 13:50:20.349285,61.9,26.0,8.2150075260722,0.8
2022-08-18 13:50:20.349285,61.9,29.0,7.447416597308742,0.8
2022-08-18 13:50:20.349285,69.3,29.0,8.214781150750115,1.7
2022-08-18 13:50:20.349285,69.3,29.0,8.33554297017776,0.8
2022-08-18 13:50:20.349285,61.9,26.0,8.190426182780476,0.8
2022-08-18 13:50:20.349285,68.4,29.0,8.785118434189307,1.7
2022-08-18 13:50:20.349285,61.9,26.0,7.528495488531863,0.8
2022-08-18 13:50:20.349285,61.9,26.0,7.9471043867435744,1.7
2022-08-18 13:50:20.349285,68.4,29.0,8.038142620987378,0.8
2022-08-18 13:50:20.349285,61.9,26.0,8.517926883354702,1.7
2022-08-18 13:50:20.349285,62.3,26.0,7.25840672667135,1.7
2022-08-18 13:50:20.349285,62.3,26.0,7.178452478971458,0.8
2022-08-18 13:50:20.349285,61.9,29.0,8.864596402782594,1.7
2022-08-18 13:50:20.349285,69.3,29.0,8.78087692030939,1.7
2022-08-18 13:50:20.349285,61.9,29.0,7.191149887157897,0.8
Date,humid,temp,presao,vazao
2022-08-18 13:51:50.420139,61.9,26.0,7.8649103501156015,1.7
2022-08-18 13:51:50.420139,69.3,26.0,7.445536283949551,0.8
2022-08-18 13:51:50.420139,68.4,26.0,8.120245412491744,1.7
2022-08-18 13:51:50.420139,61.9,26.0,7.702799649953432,1.7
2022-08-18 13:51:50.420139,62.3,26.0,8.107134104802677,0.8
2022-08-18 13:51:50.420139,61.9,26.0,8.789983112115298,0.8
2022-08-18 13:51:50.420139,61.9,26.0,8.976680750529267,1.7
2022-08-18 13:51:50.420139,62.3,29.0,7.9530990698458135,1.7
2022-08-18 13:51:50.420139,61.9,26.0,8.729121246065668,1.7
2022-08-18 13:51:50.420139,61.9,26.0,8.674197354574646,1.7
2022-08-18 13:51:50.420139,68.4,26.0,8.961481186572298,0.8
2022-08-18 13:51:50.420139,62.3,26.0,7.804882914977795,0.8
2022-08-18 13:51:50.420139,68.4,26.0,8.92191838979236,1.7
2022-08-18 13:51:50.420139,68.4,26.0,8.162310235835017,0.8
2022-08-18 13:51:50.420139,62.3,26.0,8.6520513555549,0.8
2022-08-18 13:51:50.420139,61.9,29.0,7.051676101043601,0.8
2022-08-18 13:51:50.420139,68.4,26.0,8.04176286783335,0.8
2022-08-18 13:51:50.420139,62.3,26.0,7.999657212612764,1.7
2022-08-18 13:51:50.420139,69.3,26.0,7.988606616541528,0.8
2022-08-18 13:51:50.420139,61.9,26.0,8.55181998261725,0.8
2022-08-18 13:51:50.420139,68.4,29.0,8.874909591584585,0.8
2022-08-18 13:51:50.420139,68.4,29.0,8.604237835139386,1.7
2022-08-18 13:51:50.420139,69.3,29.0,8.551544085959703,0.8
2022-08-18 13:51:50.420139,69.3,26.0,8.226778570743967,0.8
2022-08-18 13:51:50.420139,62.3,29.0,8.415956773821849,0.8
2022-08-18 13:51:50.420139,68.4,29.0,7.1601568509725055,0.8
2022-08-18 13:51:50.420139,62.3,26.0,8.463052065369673,1.7
2022-08-18 13:51:50.420139,69.3,29.0,8.097813167499414,0.8
2022-08-18 13:51:50.420139,69.3,29.0,8.917564907531014,1.7
2022-08-18 13:51:50.420139,68.4,29.0,8.64843265692334,0.8
2022-08-18 13:51:50.420139,68.4,29.0,8.154547281875288,1.7
2022-08-18 13:51:50.420139,61.9,26.0,7.3528957355509785,1.7
2022-08-18 13:51:50.420139,69.3,26.0,7.466027015993076,0.8
2022-08-18 13:51:50.420139,62.3,26.0,8.20136585764118,0.8
2022-08-18 13:51:50.420139,61.9,29.0,8.029618108120335,0.8
2022-08-18 13:51:50.420139,68.4,26.0,8.698056189924658,0.8
2022-08-18 13:51:50.420139,69.3,26.0,7.846415553361712,1.7
2022-08-18 13:51:50.420139,61.9,29.0,8.431133843987295,0.8
2022-08-18 13:51:50.420139,61.9,26.0,8.52528833167737,0.8
2022-08-18 13:51:50.420139,62.3,26.0,8.702980093484728,0.8
2022-08-18 13:51:50.420139,61.9,29.0,7.439083607264774,0.8
2022-08-18 13:51:50.420139,61.9,29.0,8.468049215796592,0.8
2022-08-18 13:51:50.420139,69.3,29.0,7.479945252294578,1.7
2022-08-18 13:51:50.420139,68.4,26.0,7.923300903026338,0.8
2022-08-18 13:51:50.420139,69.3,26.0,7.5680745604215724,0.8
2022-08-18 13:51:50.420139,61.9,29.0,8.542049198409401,0.8
2022-08-18 13:51:50.420139,61.9,26.0,7.51123643283956,1.7
2022-08-18 13:51:50.420139,62.3,29.0,8.67568634446981,1.7
2022-08-18 13:51:50.420139,61.9,26.0,8.569711581682029,1.7
2022-08-18 13:51:50.420139,68.4,29.0,7.393904181729112,1.7
Date,humid,temp,presao,vazao
2022-08-18 13:53:20.497142,62.3,29.0,7.45842095773279,1.7
2022-08-18 13:53:20.497142,69.3,26.0,8.180974407941557,0.8
2022-08-18 13:53:20.497142,61.9,26.0,8.54887241487058,1.7
2022-08-18 13:53:20.497142,69.3,29.0,8.096857191932312,0.8
2022-08-18 13:53:20.497142,69.3,26.0,8.267512496799949,1.7
2022-08-18 13:53:20.497142,61.9,26.0,8.330456466863746,0.8
2022-08-18 13:53:20.497142,68.4,26.0,8.231637816013297,0.8
2022-08-18 13:53:20.497142,61.9,29.0,7.387147847393136,0.8
2022-08-18 13:53:20.497142,69.3,26.0,8.16603717895664,1.7
2022-08-18 13:53:20.497142,69.3,29.0,8.42390726461748,0.8
2022-08-18 13:53:20.497142,62.3,29.0,7.705280707367189,0.8
2022-08-18 13:53:20.497142,69.3,26.0,7.762363818214045,1.7
2022-08-18 13:53:20.497142,68.4,26.0,7.090751363360084,1.7
2022-08-18 13:53:20.497142,68.4,29.0,7.3285992447422466,1.7
2022-08-18 13:53:20.497142,61.9,26.0,7.941643782494667,0.8
2022-08-18 13:53:20.497142,61.9,26.0,8.802193411570254,0.8
2022-08-18 13:53:20.497142,68.4,29.0,8.182698540683438,1.7
2022-08-18 13:53:20.497142,68.4,26.0,7.6967209592942245,0.8
2022-08-18 13:53:20.497142,69.3,26.0,8.904393614361751,0.8
2022-08-18 13:53:20.497142,68.4,29.0,8.615897844608835,1.7
2022-08-18 13:53:20.497142,61.9,26.0,7.362308591829253,1.7
2022-08-18 13:53:20.497142,62.3,29.0,8.56759796464354,0.8
2022-08-18 13:53:20.497142,61.9,29.0,8.392106231709473,1.7
2022-08-18 13:53:20.497142,68.4,29.0,8.985314749538947,1.7
2022-08-18 13:53:20.497142,61.9,26.0,7.022249822395985,1.7
2022-08-18 13:53:20.497142,69.3,26.0,7.1798093527751705,0.8
2022-08-18 13:53:20.497142,62.3,26.0,7.352776052666993,1.7
2022-08-18 13:53:20.497142,68.4,29.0,7.476262838799448,0.8
2022-08-18 13:53:20.497142,68.4,29.0,7.092311720623191,1.7
2022-08-18 13:53:20.497142,61.9,26.0,8.873274515035869,0.8
2022-08-18 13:53:20.497142,69.3,26.0,8.529411437947141,0.8
2022-08-18 13:53:20.497142,69.3,26.0,7.073786687330616,0.8
2022-08-18 13:53:20.497142,62.3,26.0,8.437484095043098,0.8
2022-08-18 13:53:20.497142,62.3,29.0,8.78676968451385,1.7
2022-08-18 13:53:20.497142,68.4,26.0,8.321275603646985,1.7
